id,title,category,course_url
354422,Eclipse IDE for Beginners: Increase Your Java Productivity,Development,/course/luv2code-eclipse-ide-for-beginners/
355212,Wordpress for Beginners - Master Wordpress Quickly,Design,/course/wordpress-for-beginners-course/
355662,Read Music FAST!,Music,/course/sight-reading/
356030,C# Advanced Topics: Prepare for Technical Interviews,Development,/course/csharp-advanced/
356500,Growl Class - A Workshop Demo for Reactive Dogs,Lifestyle,/course/dunbar-growl-class/
357726,Spring Framework And Dependency Injection For Beginners,Development,/course/spring-framework-video-tutorial/
357350,Lean Problem-Solving for Team Members and Leaders,Business,/course/problem-solving-made-easy/
358062,Financial Modeling: Build a Complete DCF Valuation Model,Finance & Accounting,/course/learn-how-to-value-a-company-and-build-a-dcf-model/
358540,Java In-Depth: Become a Complete Java Engineer!,Development,/course/java-in-depth-become-a-complete-java-engineer/
359550,Master Object Oriented Design in Java - Homework + Solutions,Development,/course/mastering-object-oriented-design-in-java/
361272,The Science of Leadership,Personal Development,/course/neuromanagement/
362632,Scrum Certification 2022 +Scrum Master+ Agile Scrum Training,Business,/course/scrum-certification/
363274,Workplace Communication: You Can Speak Up at Meetings!,Personal Development,/course/how-to-speak-up-at-meetings/
364426,JavaScript: Understanding the Weird Parts,Development,/course/understand-javascript/
365176,SEO Training: Get Free Traffic to Your Website With SEO,Marketing,/course/seo-roadmap/
366280,Java Database Connection: JDBC and MySQL,Development,/course/how-to-connect-java-jdbc-to-mysql/
370474,Excel Dashboard and Data Analysis Masterclass,Office Productivity,/course/excel-charts-learn-everything-about-charts-with-excel-2013/
371090,Máster en Programación de Videojuegos con Unity® 2021 y C#,Development,/course/master-programacion-de-videojuegos-con-unity-5-y-csharp/
371074,Sketch from A to Z (2022): Become an app designer,Design,/course/learnsketch3/
371666,Make Your Writing Stand Out in Eight Easy Steps,Business,/course/beginners-guide-eight-steps-to-sterling-prose/
373312,21 Day Crash Course in Emotional Intelligence,Personal Development,/course/eq-crash-course/
374222,Learn API Technical Writing: JSON and XML for Writers,IT & Software,/course/api-documentation-1-json-and-xml/
378726,Desarrollo Profesional de Temas y Plugins de WordPress,Development,/course/experto-de-photoshop-a-wordpress-creando-2-themes-plantillas/
378718,Team Facilitation: The Core Skill of Great Team Leaders,Personal Development,/course/team-leadership-facilitation-and-communication-essentials/
379080,Programador web: Cookies y Sesiones en PHP,Development,/course/programador-web-php-cookies-y-sesiones/
379374,Learn HR Fundamentals for a Career in Human Resources,Business,/course/human-resources/
380872,Learn JMETER from Scratch on Live Apps -Performance Testing,Development,/course/learn-jmeter-from-scratch-performance-load-testing-tool/
380970,Crypto Condensed: The Complete Guide To Bitcoin (2022),Finance & Accounting,/course/bitcoin-for-beginners/
381082,Security Awareness Campaigns (Lite),IT & Software,/course/security-awareness-campaigns/
381588,The Colored Pencil Drawing Course,Lifestyle,/course/the-colored-pencil-course/
382002,C# Basics for Beginners: Learn C# Fundamentals by Coding,Development,/course/csharp-tutorial-for-beginners/
382182,Risk Management for Project Professionals (PMBOK7 Updated),Business,/course/risk-management-for-project-professionals/
382966,Neuroscience for parents: How to raise amazing kids,Personal Development,/course/neuroscience-and-parenting/
383576,"C# Intermediate: Classes, Interfaces and OOP",Development,/course/csharp-intermediate-classes-interfaces-and-oop/
383414,Beginner to Pro in PowerPoint: Complete PowerPoint Training,Office Productivity,/course/powerpoint-master-class-for-business-and-finance-graduates/
384496,Powerpoint 2016 2019 365 - Master powerpoint presentation,Office Productivity,/course/case-study-powerpoint-2013-presentation-slide-by-slide/
384660,Cybersecurity Awareness Training,IT & Software,/course/security-awareness/
386004,"Excel Shortcuts, Excel Tips, Excel Tricks - Excel Skills!",Office Productivity,/course/dontgetmadgetskills-excel-shortcuts/
387320,YouTube 101: Keys to a Successful Channel,Marketing,/course/youtube-101/
387820,Code Your First Game: Arcade Classic in JavaScript on Canvas,Development,/course/code-your-first-game/
387536,Digital Photography for Beginners with DSLR cameras,Photography & Video,/course/digital-photography-for-beginners-with-dslr-cameras/
390866,The Complete Web Developer Bootcamp - Beginner to Expert,Development,/course/job-ready-web-developer/
390910,Fundamentals of Programming: Understanding C#,Development,/course/understandingc/
392584,Power of the Mind in Health and Healing,Personal Development,/course/power-of-the-mind-in-health-and-healing/
393268,Excel Quick Start Tutorial: 36 Minutes to Learn the Basics,Office Productivity,/course/excel_quickstart/
394676,Learn Python: The Complete Python Programming Course,Development,/course/pythonforbeginners/
394452,Health Coaching Certification Holistic Wellness Health Coach,Health & Fitness,/course/holistic-health-and-wellness-coaching-certificate/
394434,Become A Learning Machine: How To Read 300 Books This Year,Personal Development,/course/read-300-books/
395170,15 Minutes x 15 Days Yoga Mobility Challenge,Health & Fitness,/course/yoga-mobility-challenge-15-minutes-x-15-days-66/
395700,Microsoft PowerPoint in 1 Hour : Introduction to PowerPoint,Office Productivity,/course/microsoft-powerpoint-in-2-hours-time-to-boost-your-career/
396204,Graphic Design Masterclass: Learn Graphic Design in Projects,Design,/course/graphic-design/
396520,Oracle SQL - Step by Step SQL,IT & Software,/course/oracle-sql-step-by-step-approach/
396876,Learning Python for Data Analysis and Visualization,Development,/course/learning-python-for-data-analysis-and-visualization/
397068,Selenium Webdriver with PYTHON from Scratch + Frameworks,Development,/course/learn-selenium-automation-in-easy-python-language/
397936,Pixel art for Video games,Design,/course/pixel-art-for-video-games/
399444,The Essential Guide to Entrepreneurship by Guy Kawasaki,Business,/course/entrepreneurship-course-by-guy-kawasaki/
399938,Professional Logo Design in Adobe Illustrator,Design,/course/professional-logo-design-crash-course/
400858,Accounting & Bookkeeping Masterclass - Beginner to Advanced,Finance & Accounting,/course/accounting-for-entrepreneurs/
401708,Microsoft Visio 13/16/19 Like a Boss - The Definitive Course,Office Productivity,/course/visio-2013-like-a-boss/
401998,Crash Course Electronics and PCB Design,Design,/course/crash-course-electronics-and-pcb-design/
403314,Facebook Ads & Facebook Marketing MASTERY 2022 | Coursenvy ®,Marketing,/course/facebook-ads-facebook-marketing-mastery-guide/
404944,Innovation Master Class,Business,/course/innovationmasterclass/
405282,PHP for Beginners - Become a PHP Master - CMS Project,Development,/course/php-for-complete-beginners-includes-msql-object-oriented/
405252,Introducción a Excel 2010,Office Productivity,/course/introduccion-a-excel-2010/
405456,Python Network Programming Complete Masterclass,Development,/course/python-programming-for-real-life-networking-use/
405818,Javascript for Beginners Learn by Doing Practical Exercises,Development,/course/javascript-for-beginners-introduction-learn-fast-easy/
405488,Photoshop para novatos:  ¡desde cero hasta experto!,Design,/course/aprende-photoshop-en-10-dias-desde-cero-a-experto/
405926,HTML and CSS for Beginners - Build a Website & Launch ONLINE,Development,/course/html-and-css-for-beginners-crash-course-learn-fast-easy/
406938,Amazon FBA Course - How to Sell on Amazon MASTERY Course,Business,/course/amazon-seller-central-make-the-most-of-amazon-fba/
408176,Introducción a Word 2010,Office Productivity,/course/introduccion-a-word-2010/
408556,The Art of Communications - Become A Master Communicator,Business,/course/the-art-of-communications/
411462,Wordpress - Como Criar Um Site Profissional Para Seu Negócio,Design,/course/wordpressparainiciantes/
412738,"UX & Web Design Master Course: Strategy, Design, Development",Design,/course/ux-web-design-master-course-strategy-design-development/
415284,Amazon FBA as a Private Label Business Launching Platform,Business,/course/amazon-fba-private-label/
415074,The Complete Wireshark Course: Go from Beginner to Advanced!,IT & Software,/course/wireshark/
417540,Commercial Real Estate Investing for Beginners,Business,/course/commercial-real-estate-investing-for-beginners/
418386,Build a Social Network from Scratch: JavaScript PHP + MySQL,Development,/course/make-a-social-media-website/
419658,eBay Drop Shipping Guide with No Inventory - Work From Home,Business,/course/ebay-drop-shipping-guide-with-no-inventory-work-from-home/
420242,VIDEO CINEMATOGRAPHY techniques loved by pro filmmakers,Photography & Video,/course/motivate-inspire-and-empower-your-video-audience/
421532,Microsoft Access VBA for Non Programmers - YOU Can Do This!,Office Productivity,/course/access-vba-for-nonprogrammers-increase-your-earning-power/
424864,Write PHP Like a Pro: Build a PHP MVC Framework From Scratch,Development,/course/php-mvc-from-scratch/
425246,"50 English Phrases, Idioms, and Expressions for ESL Students",Teaching & Academics,/course/50-english-phrases-idioms-and-expressions-for-esl-students/
426570,Learn Python: Python for Beginners,Development,/course/learn-python/
429364,Master the Basics of HTML5 & CSS3: Beginner Web Development,Development,/course/master-the-basics-of-html5-css3-beginner-web-development/
429062,New Manager: The Basics and More of Being a Great Leader,Business,/course/new-manager/
430604,12 Strategies for Dealing With Difficult People,Business,/course/12-strategies-for-dealing-with-difficult-people/
433798,Introduction To Python Programming,Development,/course/pythonforbeginnersintro/
435078,Microsoft OneNote Like a Boss. The Definitive Course.,Office Productivity,/course/microsoft-onenote-2013-like-a-boss/
435764,Free Weight Loss Course: Weight Loss Made Simple,Health & Fitness,/course/weightloss/
437398,Build Responsive Real-World Websites with HTML and CSS,Development,/course/design-and-develop-a-killer-website-with-html5-and-css3/
437490,The Complete Ethical Hacking Course: Beginner to Advanced!,IT & Software,/course/penetration-testing/
438522,Complete Blender Creator: Learn 3D Modelling for Beginners,Design,/course/blendertutorial/
438552,MySQL for Beginners,Development,/course/mysql-db-for-beginners/
441920,"Confidence On Camera: Make Amazing Videos, Easily.",Teaching & Academics,/course/be-comfortable-and-confident-on-camera/
442254,Learn Linux Administration and Supercharge Your Career,IT & Software,/course/linux-administration/
444286,Work From Home - 5 Ways To Start A Successful Home Business,Business,/course/work-from-home-make-money-turn-experience-into-income/
444004,Hashtag Traffic Generation - Hashtag Marketing,Marketing,/course/hashtag-traffic-generation-hashtag-marketing/
444494,Inglés Básico: Todo lo esencial para hispanohablantes,Teaching & Academics,/course/inglesbasico/
445380,Aprende Programación en Python,Development,/course/aprenda-la-logica-de-la-programacion/
446134,Ultimate Web Designer & Web Developer Course,Development,/course/web-developer-course/
448168,Introducción al Testing de Software: para Principiantes!,Development,/course/introduccion-al-testing-de-software-para-principiantes/
448574,Absolute Introduction to Object Oriented Programming in Java,Development,/course/absolute-introduction-to-object-oriented-programming-in-java/
449532,Python Beyond the Basics - Object-Oriented Programming,Development,/course/python-beyond-the-basics-object-oriented-programming/
450394,Social Media Marketing - Complete Certificate Course,Marketing,/course/learn-social-media-marketing-course/
450918,How To Sing #1: Complete Vocal Warm ups & Voice Physiology,Music,/course/singing-lessons-online/
451360,Programming in Microsoft C# - Exam 70-483,IT & Software,/course/programming-in-microsoft-c-exam-70-483/
452208,JSF 2.2 - Java Server Faces for Beginners - Build a DB App,Development,/course/jsf-tutorial/
456460,MasterClass Software Testing with Jira & Agile -Be a QA Lead,Development,/course/learn-software-testing-in-practical-become-a-qa-expert/
456284,The Professional Guitar Masterclass,Music,/course/the-professional-guitar-masterclass/
456302,acoreanate curso coreano 1 online  para topik,Teaching & Academics,/course/acoreanate-para-topik-curso-i-online-korean-class-coreano/
